source,target,weight,interaction
LCP2,SYK,12.0,phosphorylation reaction
VAV1,LCP2,12.0,physical association
LMNA,LDHB,8.0,physical association
RNF2,LDHB,4574.0,physical association
SUZ12,LDHB,4574.0,physical association
LEF1,MITF,6.0,physical association
LEF1,MYB,6.0,physical association
LEF1,PITX2,6.0,physical association
LEF1,POU3F2,3.0,physical association
SMAD7,LEF1,9.0,physical association
SMAD2,LEMD3,187.0,physical association
SMAD3,LEMD3,187.0,physical association
LEP,SIGLEC5,3.0,physical association
LEP,SIGLEC6,3.0,physical association
TBK1,LETM1,788.0,physical association
LGALS1,LGALS3,10.0,physical association
LGALS1,LGALS3BP,4.0,physical association
LGALS1,MUC16,3.0,physical association
LGALS1,POU2AF1,2.0,physical association
LGALS1,PTPRB,1.0,physical association
LGALS1,PTPRC,8.0,physical association
LGALS1,SMN1,10.0,physical association
LGALS1,SPN,8.0,physical association
LGALS3,LGALS3BP,4.0,physical association
LGALS3,LGALS9,3.0,physical association
LGALS3,MMP2,2.0,protein cleavage
LGALS3,MMP9,2.0,protein cleavage
LGALS3,MUC1,2.0,physical association
LGALS3,MUC16,3.0,physical association
LGALS3,NFYA,6.0,physical association
LGALS3,ORM1,20.0,physical association
LGALS3,PDCD6IP,4.0,physical association
LGALS3,PTPRC,4.0,physical association
RUNX1,LGALS3,2.0,physical association
LGALS3,RUNX2,2.0,physical association
LGALS3,SERPINA1,20.0,physical association
LGALS3,SLC3A2,1.0,physical association
LGALS3,SNRNP70,2.0,physical association
LGALS3,SNRPB,2.0,physical association
LGALS3,SPN,4.0,physical association
LGALS3,SYNCRIP,1.0,physical association
TCF4,LGALS3,4.0,physical association
LGALS3,TF,20.0,physical association
LGALS3,TFRC,4.0,physical association
LGALS3,TP53,6.0,physical association
LGALS9,LGALS8,3.0,physical association
MMP3,LGALS8,3.0,physical association
MMP9,LGALS8,3.0,physical association
PDPN,LGALS8,2.0,physical association
TRIM23,LGALS8,619.0,physical association
LGALS9,SERPING1,20.0,physical association
LIAS,LYL1,171.0,physical association
PLCG1,LIG3,89.0,physical association
PTPN6,LILRB1,9.0,physical association
PTPN6,LILRB2,9.0,physical association
PTPN6,LILRB4,9.0,physical association
TCF4,LILRP2,7.0,physical association
RNF2,LIMA1,4574.0,physical association
SUZ12,LIMA1,4574.0,physical association
LIMD1,SPI1,2.0,physical association
LIMD1,TRAF6,3.0,physical association
SRPK1,LIMK1,1283.0,phosphorylation reaction
LINC00309,POLR2F,146.0,physical association
SRPK1,LINC00312,1283.0,phosphorylation reaction
LINC00515,POLR2F,146.0,physical association
TRIM23,LINC00526,619.0,physical association
LITAF,STAT6,7.0,physical association
LITAF,TNF,7.0,physical association
LLGL1,PARD6B,14.0,physical association
LLGL1,PRKCI,14.0,physical association
PARD3B,LLGL2,14.0,physical association
PARD6B,LLGL2,14.0,phosphorylation reaction
LLGL2,PRKCI,14.0,physical association
MECOM,LMNA,30.0,physical association
LMNA,RPA4,8.0,physical association
LMNA,SCN10A,8.0,physical association
LMNA,STX2,8.0,physical association
RNF2,LMNB2,4574.0,physical association
SUZ12,LMNB2,4574.0,physical association
LMO1,SNTA1,184.0,physical association
LMO2,PRDM1,42.0,physical association
LMO2,RELA,3695.0,physical association
TRIM23,LMO2,619.0,physical association
RNF2,LMO7,4574.0,physical association
STAT5B,LNPEP,18.0,physical association
TNKS,LNPEP,8.0,physical association
LNX1,NAGK,3001.0,physical association
LNX1,PAFAH1B3,3001.0,physical association
MAVS,LONP1,2.0,physical association
XIAP,LONRF1,619.0,physical association
TRIP6,LPAR2,5.0,physical association
UNC93B1,LPGAT1,788.0,physical association
STAT3,LPL,6.0,physical association
RNF2,LPP,4574.0,physical association
SUZ12,LPP,4574.0,physical association
SMAD3,LRCH1,187.0,physical association
LRR1,RBX1,135.0,physical association
LRR1,TCEB1,135.0,physical association
LRR1,TCEB2,135.0,physical association
LRRC23,TGFB1,2.0,physical association
RNF7,LRRC41,135.0,physical association
TCEB1,LRRC41,135.0,physical association
TCEB2,LRRC41,135.0,physical association
NME1-NME2,LRRC8A,20.0,physical association
LRRFIP1,MIR21,1.0,physical association
SUZ12,LRRFIP1,10.0,physical association
LRRFIP1,TNF,10.0,physical association
LRRFIP1,UBB,3624.0,ubiquitination reaction
LRRFIP2,MYD88,1.0,physical association
LRRK1,POLR2F,146.0,physical association
ZNF143,LSM2,11.0,physical association
PHF11,LSM8,3695.0,physical association
RORA,LSP1,616.0,physical association
LST1,PTPN11,2.0,physical association
LST1,PTPN6,2.0,physical association
LTB,LTA,5.0,physical association
TNFRSF14,LTA,2.0,physical association
TNFRSF1A,LTA,5.0,physical association
LTB,LTBR,5.0,physical association
TNFSF14,LTBR,21.0,physical association
LTBR,TRAF2,21.0,physical association
LTBR,TRAF3,21.0,physical association
LTBR,TRAF5,12.0,physical association
LTC4S,MGST1,1.0,physical association
LTK,PTPN1,34.0,physical association
LTK,TNK2,17.0,physical association
TIRAP,LTN1,788.0,physical association
TMEM173,LTN1,788.0,physical association
LUC7L,NFKBIL1,2130.0,physical association
SRPK1,LUC7L,1283.0,phosphorylation reaction
SRPK2,LUC7L,1283.0,phosphorylation reaction
SUZ12,LUC7L,4574.0,physical association
SUZ12,LUC7L3,4574.0,physical association
TLR10,LUC7L3,20.0,physical association
LY96,LY86,1.0,physical association
LY86,TLR4,5.0,physical association
SH2D1A,LY9,23.0,physical association
LY96,MBL2,4.0,physical association
LY96,S100A4,6.0,physical association
LY96,S100A9,6.0,physical association
LY96,SFTPA1,6.0,physical association
LY96,SFTPA2,6.0,physical association
LY96,SFTPD,3.0,physical association
LY96,SPI1,4.0,physical association
LY96,TLR2,3.0,physical association
LY96,TLR4,10.0,physical association
OAS3,LYAR,788.0,physical association
RNF2,LYAR,4574.0,physical association
LYAR,TLR9,2130.0,physical association
LYL1,ME3,171.0,physical association
LYL1,MEIS1,171.0,physical association
MKL1,LYL1,171.0,physical association
LYL1,MRPL27,171.0,physical association
LYL1,MXRA5,171.0,physical association
NKX2-8,LYL1,171.0,physical association
NTRK3,LYL1,171.0,physical association
LYL1,PCSK1N,171.0,physical association
PDCD6IP,LYL1,171.0,physical association
LYL1,PHACTR3,171.0,physical association
PIAS1,LYL1,171.0,physical association
LYL1,PIBF1,171.0,physical association
LYL1,PIH1D2,171.0,physical association
LYL1,PLCB1,171.0,physical association
PLIN3,LYL1,171.0,physical association
LYL1,PNKP,171.0,physical association
PRDM8,LYL1,171.0,physical association
LYL1,PTTG1,171.0,physical association
RFX2,LYL1,171.0,physical association
RPL9,LYL1,171.0,physical association
LYL1,RPS25,171.0,physical association
LYL1,SERPINB6,171.0,physical association
LYL1,SLU7,171.0,physical association
LYL1,SNAP91,171.0,physical association
STAG3L1,LYL1,171.0,physical association
STAG3L3,LYL1,171.0,physical association
LYL1,TBC1D17,171.0,physical association
LYL1,TMEM30A,171.0,physical association
LYL1,TRH,171.0,physical association
LYL1,WDR5,171.0,physical association
LYL1,ZNF665,171.0,physical association
LYL1,ZNF793,171.0,physical association
LYN,MS4A2,1.0,physical association
MUC1,LYN,4.0,physical association
NMT1,LYN,3.0,physical association
PIK3CG,LYN,2.0,physical association
LYN,PIK3R1,1.0,physical association
PLAUR,LYN,9.0,physical association
PLCG2,LYN,8.0,physical association
POU2F1,LYN,6.0,physical association
POU2F2,LYN,6.0,physical association
PPP1R8,LYN,3.0,physical association
PTK2,LYN,4.0,physical association
LYN,PTK2B,1.0,physical association
RPL10,LYN,7.0,physical association
SH3KBP1,LYN,32.0,physical association
SHC1,LYN,2.0,physical association
SYK,LYN,7.0,physical association
LYN,TLR2,4.0,physical association
TYK2,LYN,2.0,physical association
LYZ,MYB,2.0,physical association
LZIC,UBB,3624.0,ubiquitination reaction
SLC25A6,LZTS2,619.0,physical association
REST,MAD2L1,36.0,physical association
RNF2,MAD2L1,4574.0,physical association
TRIP13,MAD2L1BP,3001.0,physical association
MAF,STAT5A,2.0,physical association
MAF,STAT5B,2.0,physical association
TBX21,MAF,103.0,physical association
SH2D4A,MAGEA11,3001.0,physical association
TCEA2,MAGEA11,3001.0,physical association
SRPK1,MAGEB1,1283.0,phosphorylation reaction
SRPK2,MAGEB1,1283.0,phosphorylation reaction
MAGEB18,TNIP1,3001.0,physical association
TOLLIP,MAGED1,788.0,physical association
RNF2,MAGED2,4574.0,physical association
RNF2,MAGOH,4574.0,physical association
SMG1,MAGOH,42.0,physical association
SUZ12,MAGOH,4574.0,physical association
MYD88,MAL,3.0,physical association
MAL,TLR4,3.0,physical association
MAL,USP7,3695.0,physical association
MAPK9,MALT1,13.0,physical association
MALT1,SQSTM1,23.0,physical association
MALT1,TNFAIP3,3.0,physical association
MALT1,UBE2N,23.0,ubiquitination reaction
MALT1,UBE2V2,23.0,ubiquitination reaction
NME1-NME2,MAML1,20.0,physical association
MAP1A,RHOB,21.0,physical association
MAP1B,MAP1LC3B,19.0,physical association
NBR1,MAP1LC3A,45.0,physical association
SQSTM1,MAP1LC3A,45.0,physical association
SRPK1,MAP1LC3A,1283.0,phosphorylation reaction
MAP1LC3A,TP53INP2,10.0,physical association
MAP1LC3B,NBR1,45.0,physical association
MAP1LC3B,SQSTM1,45.0,physical association
WDFY3,MAP1LC3B,24.0,physical association
NBR1,MAP1LC3C,45.0,physical association
SQSTM1,MAP1LC3C,45.0,physical association
MAP2K1,MAP3K1,16.0,physical association
MAP2K1,MAPK3,4.0,physical association
MIR497HG,MAP2K1,1.0,physical association
MAP2K1,PAK1,1.0,phosphorylation reaction
MAP2K2,MAPK3,4.0,physical association
MAP2K3,MAP3K3,2.0,phosphorylation reaction
MAP2K3,MAP3K4,10.0,phosphorylation reaction
MAP2K3,MAP3K5,10.0,physical association
MAP2K3,MAPK14,10.0,physical association
MAPK3,MAP2K3,10.0,physical association
PLCB2,MAP2K3,8.0,physical association
TAOK2,MAP2K3,14.0,physical association
MAP2K3,ZFP42,1.0,physical association
MAP2K4,MAP2K7,6.0,physical association
MAP3K1,MAP2K4,2.0,phosphorylation reaction
MAP2K4,MAP3K2,13.0,physical association
MAP2K4,MAP3K4,10.0,phosphorylation reaction
MAP2K4,MAP3K5,17.0,physical association
MAPK10,MAP2K4,17.0,physical association
MAPK11,MAP2K4,17.0,physical association
MAP2K4,MAPK14,17.0,physical association
MAP2K4,MAPK8,17.0,physical association
MAP2K4,MAPK9,17.0,physical association
MAP2K4,MLTK,3.0,phosphorylation reaction
PPM1A,MAP2K4,5.0,dephosphorylation reaction
MAP2K4,PRKCG,2.0,physical association
MAP2K5,MAP3K3,3.0,physical association
MAP2K5,PRKCI,5.0,physical association
MAP2K5,PRKCZ,5.0,physical association
MAP2K6,MAP3K4,10.0,phosphorylation reaction
MAP2K6,MAP3K7,18.0,phosphorylation reaction
MAP2K6,MAPK14,6.0,phosphorylation reaction
MAP2K6,MLTK,3.0,phosphorylation reaction
PLCB2,MAP2K6,8.0,physical association
PPM1A,MAP2K6,5.0,dephosphorylation reaction
TAOK2,MAP2K6,14.0,physical association
MAP2K7,MAP3K2,13.0,physical association
MAP2K7,MAPK8,13.0,physical association
MAPK8IP2,MAP2K7,4.0,physical association
MAP2K7,MAVS,4.0,physical association
MAP2K7,MLTK,4.0,physical association
MAP2K7,WDR62,16.0,physical association
MAP3K1,MAP4K1,2.0,phosphorylation reaction
MAPK1,MAP3K1,16.0,physical association
MAP3K1,PAK1,6.0,phosphorylation reaction
PKD1,MAP3K1,4.0,physical association
RAF1,MAP3K1,16.0,physical association
MAPK1,MAP3K10,10.0,phosphorylation reaction
MAP3K10,MAPK9,10.0,phosphorylation reaction
MAP3K11,TRAF2,4.0,physical association
MAP3K11,TRAF5,4.0,physical association
TRAF6,MAP3K11,4.0,physical association
MAP3K13,PRDX3,8.0,physical association
MAP3K14,MAP3K8,7.0,physical association
MAVS,MAP3K14,5.0,physical association
MAP3K14,NFKB2,2.0,physical association
MAP3K14,NLRP12,8.0,physical association
NOD2,MAP3K14,2.0,physical association
MAP3K14,PEBP1,8.0,physical association
REL,MAP3K14,2.0,physical association
MAP3K14,RIPK1,3.0,physical association
MAP3K14,TRAF1,9.0,physical association
MAP3K14,TRAF2,9.0,physical association
TRAF3,MAP3K14,9.0,physical association
TRAF6,MAP3K14,13.0,physical association
MAP3K2,MAPK8,13.0,physical association
MAP3K2,MAPKAP1,3.0,physical association
MAP3K3,MAP3K7,7.0,physical association
RIPK1,MAP3K3,4.0,physical association
MAP3K3,SGK1,2.0,phosphorylation reaction
TRAF6,MAP3K3,5.0,physical association
YWHAQ,MAP3K3,3.0,physical association
MAP3K5,MAP3K6,12.0,physical association
MAP3K7,MAP3K5,13.0,physical association
MAPK14,MAP3K5,0.0,physical association
PTPN11,MAP3K5,14.0,physical association
RAF1,MAP3K5,4.0,physical association
SOCS1,MAP3K5,14.0,physical association
STAT5A,MAP3K5,18.0,physical association
STRAP,MAP3K5,10.0,physical association
TPD52L1,MAP3K5,5.0,physical association
TRAF2,MAP3K5,16.0,physical association
TRAF6,MAP3K5,13.0,physical association
TXN,MAP3K5,10.0,physical association
MAP3K5,YWHAG,12.0,physical association
YWHAQ,MAP3K5,10.0,physical association
SFN,MAP3K6,12.0,physical association
YWHAB,MAP3K6,12.0,physical association
YWHAE,MAP3K6,12.0,physical association
YWHAG,MAP3K6,12.0,physical association
YWHAH,MAP3K6,12.0,physical association
YWHAQ,MAP3K6,12.0,physical association
YWHAZ,MAP3K6,12.0,physical association
MAP4K1,MAP3K7,2.0,physical association
MAP4K4,MAP3K7,7.0,physical association
MAPK8,MAP3K7,13.0,physical association
MAVS,MAP3K7,19.0,physical association
NOD2,MAP3K7,9.0,physical association
PEBP1,MAP3K7,8.0,physical association
PELI1,MAP3K7,9.0,physical association
MAP3K7,PELI2,19.0,physical association
PPM1B,MAP3K7,6.0,dephosphorylation reaction
PRKACA,MAP3K7,5.0,physical association
PRKX,MAP3K7,5.0,physical association
PTPN6,MAP3K7,16.0,physical association
RBCK1,MAP3K7,13.0,physical association
RIPK1,MAP3K7,20.0,physical association
RIPK2,MAP3K7,12.0,physical association
ROR2,MAP3K7,11.0,physical association
SASH1,MAP3K7,21.0,physical association
SIVA1,MAP3K7,10.0,physical association
SKIL,MAP3K7,10.0,physical association
SMAD6,MAP3K7,9.0,physical association
SMAD7,MAP3K7,10.0,physical association
SOCS3,MAP3K7,5.0,physical association
STRADB,MAP3K7,18.0,physical association
TAB1,MAP3K7,788.0,physical association
TAB2,MAP3K7,788.0,physical association
TAB3,MAP3K7,788.0,physical association
TAOK1,MAP3K7,11.0,physical association
TAOK2,MAP3K7,11.0,physical association
MAP3K7,TIPRL,9.0,physical association
TLR3,MAP3K7,26.0,physical association
TNFRSF11A,MAP3K7,13.0,physical association
TNFRSF1A,MAP3K7,11.0,physical association
TRAF2,MAP3K7,32.0,physical association
TRAF3IP2,MAP3K7,15.0,physical association
MAP3K7,TRAF5,26.0,physical association
TRAF6,MAP3K7,32.0,physical association
MAP3K7,UBB,3624.0,physical association
WDR34,MAP3K7,24.0,physical association
XIAP,MAP3K7,18.0,physical association
YWHAE,MAP3K7,123.0,physical association
NFKB1,MAP3K8,18.0,physical association
TNIP2,MAP3K8,18.0,physical association
PLCG1,MAP4,89.0,physical association
RORA,MAP4,616.0,physical association
MAP4,SNTA1,184.0,physical association
PLCG1,MAP4K1,89.0,physical association
MAPK1,MAPK14,7.0,physical association
MAPK1,MAPK3,8.0,physical association
MAPK1,MKNK2,5.0,physical association
MAPK1,MYC,6.0,phosphorylation reaction
MAPK1,NEK2,4.0,physical association
MAPK1,NOXA1,11.0,phosphorylation reaction
MAPK1,PEA15,7.0,physical association
MAPK1,PRKCE,5.0,physical association
MAPK1,PTPN7,11.0,physical association
MAPK1,RAF1,12.0,phosphorylation reaction
MAPK1,RPS6KA1,12.0,physical association
MAPK1,RPS6KA2,12.0,physical association
MAPK1,RPS6KA3,12.0,physical association
MAPK1,SMAD3,187.0,physical association
MAPK1,SNCA,12.0,physical association
MAPK1,SNCG,12.0,physical association
MAPK1,SQSTM1,10.0,physical association
MAPK1,SREBF1,8.0,phosphorylation reaction
MAPK1,SREBF2,8.0,phosphorylation reaction
MAPK1,STAB2,9.0,physical association
MAPK1,STAT1,1.0,physical association
MAPK1,STAT3,4.0,physical association
MAPK1,TNIP1,7.0,physical association
MAPK1,TP53,7.0,physical association
MAPK1,TSC2,9.0,physical association
MAPK1,VAV1,13.0,physical association
MAPK10,MCL1,9.0,phosphorylation reaction
MAPK10,MYT1,15.0,phosphorylation reaction
MAPK10,RARA,12.0,physical association
MAPK10,RELA,3695.0,physical association
MAPK10,ZNF239,6.0,phosphorylation reaction
MAPK11,MAPKAPK5,5.0,phosphorylation reaction
TAB1,MAPK11,3.0,physical association
MAPK12,MAPKAPK5,5.0,phosphorylation reaction
PELP1,MAPK12,16.0,physical association
SRPK1,MAPK12,1283.0,phosphorylation reaction
MAPKAPK5,MAPK13,5.0,phosphorylation reaction
MAPK3,MAPK14,7.0,physical association
MAPK14,MAPKAP1,4.0,physical association
MAPK14,MAPKAPK2,9.0,phosphorylation reaction
MAPKAPK3,MAPK14,15.0,physical association
MAPKAPK5,MAPK14,15.0,physical association
MAPK14,MKNK1,15.0,physical association
NOD2,MAPK14,6.0,physical association
MAPK14,NOXA1,11.0,phosphorylation reaction
PLCB2,MAPK14,8.0,physical association
PPM1A,MAPK14,5.0,dephosphorylation reaction
PPP2CA,MAPK14,4.0,physical association
MAPK14,PTPN7,7.0,physical association
RPS6KA4,MAPK14,15.0,physical association
RPS6KA5,MAPK14,15.0,physical association
SELE,MAPK14,7.0,physical association
SMAD7,MAPK14,10.0,physical association
SRPK1,MAPK14,1283.0,phosphorylation reaction
TAB1,MAPK14,8.0,physical association
TOLLIP,MAPK14,8.0,physical association
TP53,MAPK14,1.0,phosphorylation reaction
ZFP36L1,MAPK14,3001.0,physical association
MAPK3,MYC,6.0,phosphorylation reaction
MAPK3,PEA15,7.0,physical association
MAPK3,PTPN7,7.0,dephosphorylation reaction
MAPK3,RPS6KA1,12.0,physical association
MAPK3,RPS6KA2,12.0,physical association
MAPK3,RPS6KA3,12.0,physical association
MAPK3,RXRA,12.0,phosphorylation reaction
MAPK3,SNCA,12.0,physical association
MAPK3,SNCG,12.0,physical association
MAPK3,SQSTM1,10.0,physical association
MAPK3,SREBF1,8.0,phosphorylation reaction
SREBF2,MAPK3,8.0,phosphorylation reaction
MAPK3,STAB2,9.0,physical association
MAPK3,TP53,7.0,physical association
ZFP36L1,MAPK3,7.0,phosphorylation reaction
MAPK8IP1,MAPK8,17.0,physical association
MAPK8,MAPKAP1,5.0,physical association
MAPK8,MCL1,9.0,phosphorylation reaction
MAPK8,MYT1,15.0,phosphorylation reaction
NFATC4,MAPK8,18.0,physical association
NFE2,MAPK8,10.0,physical association
RARA,MAPK8,12.0,physical association
